name,family,subtype,stim_side,rate_hz,n_neurons_stim,n_annotated,total_spikes_all,ignition,dm_n_responsive,dm_spikes_total,dm_spikes_left,dm_spikes_right,dm_spikes_center,dm_n_resp_left,dm_n_resp_right,dm_n_resp_center,DNa01_left,DNa01_right,DNa02_left,DNa02_right,DNa_other_left,DNa_other_right,DNp09_left,DNp09_right,DNp_other_left,DNp_other_right,DAN_n_responsive,DAN_spikes_total,ipsi_spikes,contra_spikes,ipsi_n_responsive,contra_n_responsive,LI,wall_s_wave
ENDO_CAPA_R,endocrine,CAPA,right,150.0,1,1,49.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,4.2433249950408936
ENDO_CRZ_L,endocrine,CRZ,left,50.0,3,3,55.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,4.2433249950408936
ENDO_CRZ_L,endocrine,CRZ,left,150.0,3,3,153.0,False,1,3.0,3.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,0.0,1,0,1.0,4.2433249950408936
ENDO_CRZ_R,endocrine,CRZ,right,50.0,3,3,44.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,4.2433249950408936
ENDO_CRZ_R,endocrine,CRZ,right,150.0,3,3,133.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,4.2433249950408936
ENDO_DH31_L,endocrine,DH31,left,50.0,3,3,42.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,4.2433249950408936
ENDO_DH31_L,endocrine,DH31,left,150.0,3,3,120.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,4.2433249950408936
ENDO_DH31_R,endocrine,DH31,right,50.0,3,3,49.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,4.2433249950408936
ENDO_DH31_R,endocrine,DH31,right,150.0,3,3,136.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,4.2433249950408936
ENDO_DH44_L,endocrine,DH44,left,50.0,3,3,29.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,4.2433249950408936
ENDO_DH44_L,endocrine,DH44,left,150.0,3,3,129.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,4.2433249950408936
ENDO_DH44_R,endocrine,DH44,right,50.0,3,3,36.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,4.2433249950408936
ENDO_DH44_R,endocrine,DH44,right,150.0,3,3,120.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,4.2433249950408936
ENDO_DMS_L,endocrine,DMS,left,50.0,2,2,31.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,4.2433249950408936
ENDO_DMS_L,endocrine,DMS,left,150.0,2,2,64.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,4.2433249950408936
ENDO_DMS_R,endocrine,DMS,right,50.0,4,4,54.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,4.2433249950408936
ENDO_DMS_R,endocrine,DMS,right,150.0,4,4,177.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,4.2433249950408936
ENDO_Hugin-RG_L,endocrine,Hugin-RG,left,50.0,2,2,33.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,5.005750894546509
ENDO_Hugin-RG_L,endocrine,Hugin-RG,left,150.0,2,2,94.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,5.005750894546509
ENDO_Hugin-RG_R,endocrine,Hugin-RG,right,50.0,2,2,24.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,5.005750894546509
ENDO_Hugin-RG_R,endocrine,Hugin-RG,right,150.0,2,2,81.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,5.005750894546509
ENDO_IPC_L,endocrine,IPC,left,50.0,8,8,115.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,5.005750894546509
ENDO_IPC_L,endocrine,IPC,left,150.0,8,8,359.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,5.005750894546509
ENDO_IPC_R,endocrine,IPC,right,50.0,10,10,147.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,5.005750894546509
ENDO_IPC_R,endocrine,IPC,right,150.0,10,10,475.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,5.005750894546509
ENDO_ITP_L,endocrine,ITP,left,50.0,1,4,14.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,5.005750894546509
ENDO_ITP_L,endocrine,ITP,left,150.0,1,4,51.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,5.005750894546509
ENDO_ITP_R,endocrine,ITP,right,50.0,3,4,36.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,5.005750894546509
ENDO_ITP_R,endocrine,ITP,right,150.0,3,4,121.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,5.005750894546509
ENDO_lNSC_unknown_L,endocrine,lNSC_unknown,left,50.0,7,7,125.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,5.005750894546509
ENDO_lNSC_unknown_L,endocrine,lNSC_unknown,left,150.0,7,7,329.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,5.005750894546509
ENDO_lNSC_unknown_R,endocrine,lNSC_unknown,right,50.0,7,7,94.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,5.005750894546509
ENDO_lNSC_unknown_R,endocrine,lNSC_unknown,right,150.0,7,7,297.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,5.005750894546509
ENDO_mNSC_unknown_L,endocrine,mNSC_unknown,left,50.0,7,7,108.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,5.005750894546509
ENDO_mNSC_unknown_L,endocrine,mNSC_unknown,left,150.0,7,7,311.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,5.005750894546509
ENDO_mNSC_unknown_R,endocrine,mNSC_unknown,right,50.0,3,3,38.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,5.005750894546509
ENDO_mNSC_unknown_R,endocrine,mNSC_unknown,right,150.0,3,3,132.0,False,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,5.005750894546509
octopaminergic_L,neuromod,octopamine,left,50.0,64,69,1037.0,False,4,59.0,59.0,0.0,0.0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,59.0,0.0,4,0,1.0,5.005750894546509
octopaminergic_L,neuromod,octopamine,left,150.0,64,69,4245.0,False,34,245.0,231.0,14.0,0.0,24,10,0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7,15.0,231.0,14.0,24,10,0.8857142857142857,5.005750894546509
octopaminergic_R,neuromod,octopamine,right,50.0,129,130,2136.0,False,5,73.0,0.0,73.0,0.0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,73.0,0.0,5,0,1.0,5.005750894546509
octopaminergic_R,neuromod,octopamine,right,150.0,129,130,7383.0,False,16,254.0,17.0,237.0,0.0,10,6,0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0.0,237.0,17.0,6,10,0.8661417322834646,5.005750894546509
serotonergic_central_L,neuromod,serotonin,left,50.0,166,166,183764.0,True,168,1572.0,758.0,775.0,39.0,88,75,5,6.0,2.0,15.0,1.0,36.0,19.0,0.0,0.0,227.0,253.0,179,3713.0,758.0,775.0,88,75,-0.011089367253750815,5.005750894546509
serotonergic_central_L,neuromod,serotonin,left,150.0,166,166,192749.0,True,199,1762.0,829.0,889.0,44.0,95,99,5,6.0,3.0,15.0,2.0,27.0,29.0,0.0,0.0,232.0,247.0,180,3745.0,829.0,889.0,95,99,-0.034924330616996506,5.005750894546509
serotonergic_central_R,neuromod,serotonin,right,50.0,173,173,183670.0,True,170,1585.0,726.0,821.0,38.0,81,84,5,3.0,2.0,17.0,2.0,30.0,22.0,0.0,0.0,215.0,266.0,175,3679.0,821.0,726.0,84,81,0.06140917905623788,5.005750894546509
serotonergic_central_R,neuromod,serotonin,right,150.0,173,173,197338.0,True,201,1800.0,814.0,935.0,51.0,95,101,5,7.0,3.0,17.0,2.0,26.0,24.0,0.0,0.0,234.0,299.0,178,3821.0,935.0,814.0,101,95,0.06918238993710692,5.005750894546509
DAN_PAM_L,neuromod,DAN_PAM,left,50.0,154,154,2594.0,False,6,16.0,10.0,6.0,0.0,2,4,0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,154,2305.0,10.0,6.0,2,4,0.25,5.005750894546509
DAN_PAM_L,neuromod,DAN_PAM,left,150.0,154,154,8172.0,False,74,193.0,117.0,76.0,0.0,29,45,0,0.0,1.0,8.0,4.0,73.0,25.0,0.0,0.0,6.0,3.0,154,6941.0,117.0,76.0,29,45,0.21243523316062177,5.005750894546509
DAN_PAM_R,neuromod,DAN_PAM,right,50.0,153,153,2557.0,False,14,47.0,45.0,2.0,0.0,13,1,0,0.0,0.0,6.0,0.0,35.0,2.0,0.0,0.0,0.0,0.0,153,2246.0,2.0,45.0,1,13,-0.9148936170212766,5.005750894546509
DAN_PAM_R,neuromod,DAN_PAM,right,150.0,153,153,7733.0,False,30,110.0,80.0,30.0,0.0,16,14,0,0.0,0.0,10.0,4.0,57.0,18.0,0.0,0.0,2.0,0.0,153,6856.0,30.0,80.0,14,16,-0.45454545454545453,5.005750894546509
DAN_PPL_L,neuromod,DAN_PPL,left,50.0,12,12,2623.0,False,58,135.0,67.0,68.0,0.0,29,29,0,1.0,1.0,4.0,0.0,7.0,0.0,0.0,0.0,1.0,3.0,18,201.0,67.0,68.0,29,29,-0.007407407407407408,4.394622087478638
DAN_PPL_L,neuromod,DAN_PPL,left,150.0,12,12,90012.0,True,168,1025.0,491.0,510.0,24.0,82,81,5,8.0,2.0,11.0,2.0,20.0,13.0,0.0,0.0,134.0,160.0,162,2344.0,491.0,510.0,82,81,-0.01898101898101898,4.394622087478638
DAN_PPL_R,neuromod,DAN_PPL,right,50.0,12,12,3895.0,False,71,253.0,118.0,135.0,0.0,32,39,0,5.0,3.0,5.0,4.0,9.0,6.0,0.0,0.0,4.0,10.0,21,256.0,135.0,118.0,39,32,0.06719367588932806,4.394622087478638
DAN_PPL_R,neuromod,DAN_PPL,right,150.0,12,12,74857.0,True,173,883.0,402.0,459.0,22.0,80,88,5,8.0,1.0,14.0,2.0,23.0,13.0,0.0,0.0,100.0,130.0,161,2009.0,459.0,402.0,88,80,0.06620209059233449,4.394622087478638
